Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Region,Ticket_ID
U8907,Acct-013,2026-03-11 20:00:00+00:00,Compute,compute-v2,5070,GB,"""₹ 507.0""",eu-west-1,NULL
U8908, acct-011 ,2026-03-17 14:00:00+00:00,Database,RDS-MultiAZ,"""16,082""",seconds,1608.2,ap-south-1,NULL
U8909,acct-009,2026/03/22 13:00,Storage,ebs-vol,"""5,071""",units,"""₹ 507.1""",ap-south 1,NULL
U8910, acct-011 ,2026/03/23 09:00,Compute,VM-STD-4,"""2,062""",min,206.2,us-east 1,NULL
U8911,Acct-013,2026-03-19 21:00:00+00:00,Database,NoSQL-Tbl,"""580""",units,58.0,ap-south 1,T-902
U8912,Acct-013,2026/03/10 07:00,SaaS,Email-API,"""6,153""",units,615.3,ap-south-1,T-275
U8913,ACCT-012,2026-03-20 10:00:00+00:00,Storage,s3-standard,6367,units,"""₹ 636.7""",us-east-1,T-495
U8913,ACCT-012,2026-03-20 10:00:00+00:00,Storage,S3-STANDARD,6367,seconds,636.7,us-east-1,T-495
U8914,acct-009,2026/03/29 20:00,Database,AURORA-DB,19792,units,1979.2,ap-south-1,NULL
U8915,Acct-013,2026/03/26 25:05,SaaS,Email-API,16023,sec,1602.3,eu-west-1,NULL
U8916,Acct-013,2026/03/17 15:00,Networking,VPN-Gateway,16161,min,1616.1,eu-west-1,NULL
U8917,ACCT-012,2026/03/23 09:00,Database,RDS-MultiAZ,15767,seconds,"""₹ 1,576.7""",us-east-1,T-386
U8918,ACCT-012,2026/03/17 02:00,Database,AURORA-DB,"""9,004""",seconds,900.4,eu-west-1,NULL
U8919,acct-009,2026/03/19 25:05,Networking,DataTransfer,7137,sec,"""₹ 713.7""",us-east 1,NULL
U8920, acct-011 ,2026-03-13 15:00:00+00:00,Compute,VM-std_4,3863,GB,386.3,global,NULL
U8921,Acct-013,2026/03/30 00:00,Database,RDS-MultiAZ,3869,hrs,"""₹ 386.9""",global,NULL
U8922, acct-011 ,2026-03-14 02:00:00+00:00,Database,NoSQL-Tbl,1265,seconds,126.5,eu-west-1,T-382
U8923,acct-009,2026/03/30 08:00,SaaS,Monitoring-App,11959,hrs,"""₹ 1,195.9""",us-east 1,T-541
U8924,ACCT-012,2026/03/15 15:00,SaaS,Monitoring-App,8663,sec,866.3,ap-south-1,NULL
U8925,ACCT-012,2026/03/24 04:00,Database,AURORA-DB,"""19,749""",hrs,1974.9,eu-west-1,NULL
U8926,ACCT-012,2026/03/21 13:00,Database,Aurora-DB,4854,sec,485.4,us-east-1,T-563
U8927,acct-009,2026/03/26 25:05,Networking,DataTransfer,2821,seconds,"""₹ 282.1""",us-east 1,T-740
U8928, acct-011 ,2026/03/12 25:05,SaaS,Monitoring-App,8610,hrs,861.0,eu-west-1,NULL
U8929,acct-009,2026-03-23 21:00:00+00:00,Database,NoSQL-Tbl,5424,GB,542.4,ap-south 1,T-677
U8930,ACCT-010,2026/03/27 22:00,SaaS,Monitoring-App,19418,sec,"""₹ 1,941.8""",eu-west-1,T-748
U8931,Acct-013,2026-03-13 12:00:00+00:00,Storage,s3-standard,8806,min,880.6,ap-south 1,NULL
U8932,Acct-013,2026/03/11 08:00,Storage,S3-Standard,17658,GB,1765.8,eu-west-1,NULL
U8933,ACCT-010,2026/03/26 21:00,Database,NoSQL-Tbl,3318,GB,331.8,eu-west-1,NULL
U8934, acct-011 ,2026/03/13 03:00,Storage,s3-standard,3974,hrs,"""₹ 397.4""",global,NULL
U8935,acct-009,2026/03/25 23:00,Database,NoSQL-Tbl,9644,GB,"""₹ 964.4""",us-east-1,NULL
U8936,Acct-013,2026/03/18 04:00,Networking,DataTransfer,13250,hrs,1325.0,us-east-1,NULL
U8937,ACCT-012,2026/03/25 21:00,Compute,VM-STD-4,"""6,786""",hrs,"""₹ 678.6""",us-east-1,T-307
U8938,ACCT-010,2026/03/16 23:00,Compute,GPU-inst,"""2,271""",units,"""₹ 227.1""",ap-south 1,T-960
U8939,acct-009,2026-03-12 00:00:00+00:00,Compute,VM-std_4,5123,seconds,512.3,eu-west-1,NULL
U8940,ACCT-012,2026/03/12 12:00,Networking,LoadBalancer,2867,units,286.7,us-east-1,T-646
U8941,acct-009,2026/03/17 23:00,Database,RDS-MultiAZ,8691,min,"""₹ 869.1""",us-east 1,NULL
U8942, acct-011 ,2026-03-27 18:00:00+00:00,SaaS,Monitoring-App,10138,GB,1013.8,us-east-1,T-284
U8942,ACCT-011,2026-03-27 18:00:00+00:00,SaaS,MONITORING-APP,10138,seconds,1013.8,us-east-1,T-284
U8943,ACCT-012,2026/03/13 23:00,Database,RDS-MultiAZ,13920,min,1392.0,ap-south-1,T-331
U8944,Acct-013,2026-03-24 04:00:00+00:00,SaaS,Monitoring-App,18854,min,1885.4,ap-south 1,NULL
U8945,acct-009,2026/03/10 22:00,Storage,s3-standard,17392,sec,"""₹ 1,739.2""",ap-south 1,NULL
U8946, acct-011 ,2026-03-27 03:00:00+00:00,Database,NoSQL-Tbl,8430,units,843.0,us-east 1,NULL
U8947,acct-009,2026-03-29 05:00:00+00:00,Database,AURORA-DB,5671,hrs,567.1,eu-west-1,T-880
U8948,ACCT-012,2026/03/30 08:00,Compute,GPU-inst,2316,min,231.6,us-east-1,T-134
U8949,acct-009,2026-03-24 10:00:00+00:00,Database,Aurora-DB,12597,hrs,"""₹ 1,259.7""",eu-west-1,NULL
U8950, acct-011 ,2026/03/13 02:00,Networking,VPN-Gateway,5206,GB,520.6,ap-south-1,T-645
U8951, acct-011 ,2026-03-11 06:00:00+00:00,Storage,S3-Standard,1723,sec,172.3,eu-west-1,NULL
U8952,Acct-013,2026/03/28 06:00,Networking,LoadBalancer,"""11,574""",GB,"""₹ 1,157.4""",us-east-1,T-290
U8953,Acct-013,2026/03/18 10:00,SaaS,Auth-Service,"""19,794""",GB,"""₹ 1,979.4""",ap-south 1,T-471
U8954,acct-009,2026-03-29 05:00:00+00:00,SaaS,Monitoring-App,16076,seconds,1607.6,global,T-726
U8955,ACCT-010,2026/03/23 02:00,Compute,GPU-inst,7444,seconds,744.4,eu-west-1,T-724
U8956,ACCT-012,2026-03-12 13:00:00+00:00,Networking,VPN-Gateway,19098,GB,1909.8,eu-west-1,T-758
U8957,ACCT-012,2026/03/23 07:00,Database,RDS-MultiAZ,"""12,741""",GB,1274.1,ap-south 1,T-354
U8958,Acct-013,2026/03/10 15:00,Compute,VM-std_4,5969,sec,596.9,ap-south 1,NULL
U8959, acct-011 ,2026-03-21 15:00:00+00:00,Compute,GPU-inst,8140,seconds,"""₹ 814.0""",us-east-1,NULL
U8959,ACCT-011,2026-03-21 15:00:00+00:00,Compute,GPU-INST,8140,seconds,814.0,us-east-1,NULL
U8960,Acct-013,2026/03/26 00:00,SaaS,Email-API,16475,units,"""₹ 1,647.5""",ap-south-1,T-307
U8961,ACCT-010,2026/03/25 04:00,Storage,s3-standard,13466,min,1346.6,eu-west-1,NULL
U8962,acct-009,2026/03/10 01:00,Storage,s3-standard,"""13,197""",seconds,1319.7,ap-south-1,NULL
U8963,ACCT-010,2026/03/20 13:00,Storage,S3-Standard,"""12,273""",units,1227.3,ap-south-1,NULL
U8964,ACCT-012,2026/03/28 14:00,Compute,VM-std_4,11658,hrs,1165.8,us-east 1,NULL
U8965,acct-009,2026-03-26 15:00:00+00:00,Database,Aurora-DB,"""4,236""",units,"""₹ 423.6""",ap-south-1,NULL
U8966,Acct-013,2026/03/13 09:00,Storage,Cold-Archive,17115,units,1711.5,ap-south 1,NULL
U8967,acct-009,2026/03/30 11:00,Database,Aurora-DB,1833,GB,"""₹ 183.3""",global,NULL
U8968, acct-011 ,2026-03-18 00:00:00+00:00,Database,Aurora-DB,14139,sec,"""₹ 1,413.9""",us-east-1,NULL
U8969,ACCT-010,2026/03/12 17:00,Database,AURORA-DB,216,hrs,21.6,global,T-509
U8969,ACCT-010,2026/03/12 17:00,Database,AURORA-DB,216,seconds,21.6,global,T-509
U8970,ACCT-010,2026-03-19 09:00:00+00:00,Compute,VM-std_4,14150,sec,1415.0,eu-west-1,NULL
U8971, acct-011 ,2026/03/19 08:00,Storage,Cold-Archive,12324,GB,1232.4,ap-south 1,T-107
U8972,ACCT-010,2026/03/23 19:00,Networking,LoadBalancer,"""18,160""",seconds,1816.0,ap-south-1,NULL
U8972,ACCT-010,2026/03/23 19:00,Networking,LOADBALANCER,18160,seconds,1816.0,ap-south-1,NULL
U8973,Acct-013,2026-03-13 07:00:00+00:00,SaaS,Auth-Service,17743,hrs,1774.3,eu-west-1,T-512
U8974,Acct-013,2026/03/25 00:00,Storage,ebs-vol,9717,min,"""₹ 971.7""",global,NULL
U8975,acct-009,2026/03/17 10:00,SaaS,Monitoring-App,14817,seconds,1481.7,ap-south-1,NULL
U8975,ACCT-009,2026/03/17 10:00,SaaS,MONITORING-APP,14817,seconds,1481.7,ap-south-1,NULL
U8976,Acct-013,2026/03/29 00:00,Compute,VM-STD-4,"""10,057""",min,1005.7,ap-south 1,NULL
U8976,ACCT-013,2026/03/29 00:00,Compute,VM-STD-4,10057,seconds,1005.7,ap-south-1,NULL
U8977,ACCT-012,2026-03-18 03:00:00+00:00,Database,AURORA-DB,15218,sec,"""₹ 1,521.8""",ap-south 1,NULL
U8978,ACCT-010,2026-03-18 23:00:00+00:00,Compute,VM-STD-4,3877,GB,"""₹ 387.7""",ap-south 1,T-279
U8979,ACCT-012,2026/03/14 09:00,Networking,LoadBalancer,528,sec,"""₹ 52.8""",us-east 1,NULL
U8980,acct-009,2026/03/29 23:00,Storage,Cold-Archive,17794,units,1779.4,ap-south 1,NULL
U8981,ACCT-012,2026-03-20 11:00:00+00:00,Networking,LoadBalancer,"""9,976""",units,997.6,ap-south 1,T-485
U8982,ACCT-012,2026/03/26 12:00,Networking,DataTransfer,8099,min,809.9,ap-south-1,NULL
U8983,ACCT-010,2026/03/11 11:00,Storage,ebs-vol,1183,hrs,"""₹ 118.3""",ap-south-1,NULL
U8984,Acct-013,2026/03/30 11:00,Networking,VPN-Gateway,8173,units,"""₹ 817.3""",us-east 1,NULL
U8985,Acct-013,2026-03-27 02:00:00+00:00,Storage,ebs-vol,17882,seconds,"""₹ 1,788.2""",us-east 1,T-786
U8985,ACCT-013,2026-03-27 02:00:00+00:00,Storage,EBS-VOL,17882,seconds,1788.2,us-east-1,T-786
U8986, acct-011 ,2026/03/22 20:00,SaaS,Monitoring-App,1004,hrs,100.4,us-east-1,NULL
U8987,acct-009,2026/03/24 12:00,Storage,ebs-vol,"""749""",units,74.9,global,NULL
U8988,ACCT-010,2026/03/14 15:00,Compute,compute-v2,"""14,266""",min,"""₹ 1,426.6""",eu-west-1,NULL
U8989,acct-009,2026/03/26 15:00,Database,RDS-MultiAZ,7571,hrs,757.1,us-east 1,T-222
U8990, acct-011 ,2026/03/17 25:05,Compute,GPU-inst,19055,hrs,"""₹ 1,905.5""",us-east 1,NULL
U8991, acct-011 ,2026/03/22 09:00,Compute,GPU-inst,"""3,263""",units,"""₹ 326.3""",global,T-935
U8992,acct-009,2026/03/12 08:00,Networking,DataTransfer,16317,min,"""₹ 1,631.7""",global,T-564
U8993,Acct-013,2026/03/12 13:00,Storage,Cold-Archive,10254,min,1025.4,us-east 1,T-141
U8994, acct-011 ,2026/03/19 05:00,Networking,LoadBalancer,"""13,658""",hrs,"""₹ 1,365.8""",ap-south 1,NULL
U8995, acct-011 ,2026-03-20 09:00:00+00:00,Compute,VM-STD-4,8307,min,"""₹ 830.7""",us-east 1,T-361
U8996,ACCT-012,2026-03-28 00:00:00+00:00,SaaS,Monitoring-App,17698,seconds,1769.8,eu-west-1,T-997
U8996,ACCT-012,2026-03-28 00:00:00+00:00,SaaS,MONITORING-APP,17698,seconds,1769.8,eu-west-1,T-997
U8997, acct-011 ,2026-03-20 13:00:00+00:00,Networking,DataTransfer,5142,GB,"""₹ 514.2""",us-east-1,NULL
U8998,acct-009,2026/03/11 21:00,SaaS,Auth-Service,"""11,661""",hrs,"""₹ 1,166.1""",us-east 1,T-789
U8998,ACCT-009,2026/03/11 21:00,SaaS,AUTH-SERVICE,11661,seconds,1166.1,us-east-1,T-789
U8999,Acct-013,2026/03/16 03:00,SaaS,Email-API,4681,GB,468.1,ap-south 1,T-860
U9000,Acct-013,2026/03/29 21:00,Networking,DataTransfer,11799,GB,1179.9,us-east 1,NULL
U9001,acct-009,2026-03-10 00:00:00+00:00,Database,NoSQL-Tbl,9856,seconds,"""₹ 985.6""",ap-south-1,NULL
U9002,ACCT-010,2026/03/19 17:00,Networking,VPN-Gateway,6761,GB,676.1,ap-south 1,T-641
U9003,ACCT-010,2026/03/15 04:00,Database,Aurora-DB,"""9,756""",units,"""₹ 975.6""",ap-south 1,NULL
U9004,Acct-013,2026/03/10 02:00,Storage,S3-Standard,4397,hrs,439.7,ap-south-1,NULL
U9005,ACCT-012,2026/03/21 07:00,Networking,LoadBalancer,7385,hrs,"""₹ 738.5""",ap-south 1,NULL
U9006,Acct-013,2026-03-16 04:00:00+00:00,SaaS,Email-API,9413,seconds,941.3,global,NULL
U9007,ACCT-012,2026/03/24 13:00,SaaS,Email-API,5826,sec,"""₹ 582.6""",eu-west-1,T-362
U9008, acct-011 ,2026/03/12 02:00,Database,NoSQL-Tbl,16379,min,1637.9,ap-south-1,NULL
U9009,ACCT-010,2026-03-15 10:00:00+00:00,Storage,S3-Standard,13205,GB,1320.5,eu-west-1,NULL
U9010,ACCT-010,2026-03-26 01:00:00+00:00,Compute,GPU-inst,9074,min,907.4,us-east-1,NULL
U9011, acct-011 ,2026/03/13 15:00,Storage,ebs-vol,"""9,877""",units,987.7,ap-south-1,NULL
U9012,acct-009,2026-03-19 16:00:00+00:00,Database,Aurora-DB,5557,sec,"""₹ 555.7""",global,T-303
U9013,ACCT-012,2026/03/10 20:00,Networking,VPN-Gateway,"""7,436""",units,743.6,eu-west-1,NULL
U9014,Acct-013,2026/03/23 03:00,Storage,ebs-vol,15715,seconds,1571.5,us-east-1,NULL
U9015,acct-009,2026/03/25 04:00,Storage,ebs-vol,18821,GB,"""₹ 1,882.1""",us-east-1,T-313
U9015,ACCT-009,2026/03/25 04:00,Storage,EBS-VOL,18821,seconds,1882.1,us-east-1,T-313
U9016,acct-009,2026/03/15 21:00,Database,RDS-MultiAZ,"""3,411""",GB,341.1,ap-south-1,NULL
U9017,Acct-013,2026/03/22 14:00,SaaS,Monitoring-App,18778,sec,"""₹ 1,877.8""",global,T-603
U9017,ACCT-013,2026/03/22 14:00,SaaS,MONITORING-APP,18778,seconds,1877.8,global,T-603
U9018,ACCT-010,2026/03/12 03:00,Storage,Cold-Archive,6605,GB,660.5,global,NULL
U9019,acct-009,2026/03/28 17:00,Database,AURORA-DB,312,min,31.2,eu-west-1,NULL
U9020, acct-011 ,2026/03/19 05:00,SaaS,Monitoring-App,8182,hrs,818.2,global,T-298
U9021,acct-009,2026/03/29 16:00,Storage,s3-standard,13196,sec,1319.6,ap-south 1,NULL
U9022,ACCT-010,2026-03-13 05:00:00+00:00,SaaS,Email-API,8440,units,844.0,global,T-543
U9022,ACCT-010,2026-03-13 05:00:00+00:00,SaaS,EMAIL-API,8440,seconds,844.0,global,T-543
U9023,Acct-013,2026/03/27 16:00,Storage,Cold-Archive,16744,sec,1674.4,us-east-1,NULL
U9024,ACCT-010,2026/03/27 19:00,SaaS,Email-API,16998,hrs,1699.8,us-east-1,NULL
U9025,ACCT-010,2026/03/24 23:00,SaaS,Monitoring-App,"""5,280""",min,"""₹ 528.0""",ap-south 1,NULL
U9026,ACCT-012,2026-03-27 17:00:00+00:00,Networking,VPN-Gateway,"""5,624""",units,562.4,ap-south 1,T-415
U9027,acct-009,2026-03-17 23:00:00+00:00,Database,AURORA-DB,4908,seconds,490.8,global,T-475
U9028,ACCT-012,2026/03/24 17:00,Networking,VPN-Gateway,3289,units,"""₹ 328.9""",ap-south-1,NULL
U9029,ACCT-010,2026/03/26 19:00,Compute,compute-v2,8016,hrs,801.6,us-east 1,T-353
U9030,acct-009,2026/03/23 03:00,Networking,VPN-Gateway,"""16,954""",seconds,"""₹ 1,695.4""",us-east 1,T-147
U9031,ACCT-010,2026/03/27 13:00,SaaS,Auth-Service,12940,seconds,"""₹ 1,294.0""",us-east-1,NULL
U9032,Acct-013,2026/03/27 11:00,Storage,s3-standard,7721,seconds,772.1,global,NULL
U9033,ACCT-010,2026/03/14 04:00,Networking,DataTransfer,1106,hrs,110.6,us-east 1,T-129
U9034,Acct-013,2026/03/29 03:00,Database,NoSQL-Tbl,7734,sec,"""₹ 773.4""",eu-west-1,NULL
U9035,ACCT-010,2026/03/11 08:00,Database,RDS-MultiAZ,"""5,515""",min,551.5,ap-south 1,T-243
U9036,acct-009,2026/03/30 20:00,Compute,VM-std_4,15009,min,1500.9,ap-south 1,T-918
U9037, acct-011 ,2026/03/29 08:00,Compute,VM-STD-4,10925,min,"""₹ 1,092.5""",ap-south-1,NULL
U9038, acct-011 ,2026/03/15 14:00,SaaS,Email-API,13037,GB,"""₹ 1,303.7""",ap-south-1,T-563
U9039,Acct-013,2026/03/16 05:00,SaaS,Monitoring-App,16385,min,"""₹ 1,638.5""",eu-west-1,NULL
U9039,ACCT-013,2026/03/16 05:00,SaaS,MONITORING-APP,16385,seconds,1638.5,eu-west-1,NULL
U9040,ACCT-010,2026/03/25 05:00,Storage,Cold-Archive,12241,seconds,1224.1,ap-south 1,T-631
U9041,ACCT-012,2026/03/24 04:00,SaaS,Email-API,10279,GB,"""₹ 1,027.9""",ap-south-1,T-592
U9042,ACCT-010,2026/03/27 12:00,Database,RDS-MultiAZ,"""2,199""",sec,219.9,us-east 1,T-885
U9043, acct-011 ,2026/03/12 22:00,Compute,compute-v2,19110,min,1911.0,us-east-1,NULL
U9044, acct-011 ,2026/03/27 21:00,Compute,GPU-inst,1088,hrs,"""₹ 108.8""",ap-south 1,NULL
U9045,ACCT-012,2026/03/24 16:00,Networking,DataTransfer,"""3,908""",seconds,"""₹ 390.8""",eu-west-1,T-665
U9046,ACCT-012,2026/03/30 05:00,Compute,GPU-inst,683,sec,68.3,global,NULL
U9047,ACCT-010,2026/03/20 12:00,Networking,LoadBalancer,18620,min,1862.0,eu-west-1,NULL
U9048,ACCT-010,2026/03/11 09:00,Networking,LoadBalancer,11130,min,"""₹ 1,113.0""",ap-south-1,NULL
U9049, acct-011 ,2026/03/20 18:00,Compute,VM-std_4,3375,min,"""₹ 337.5""",us-east-1,NULL
U9050,Acct-013,2026-03-22 18:00:00+00:00,Database,RDS-MultiAZ,11601,hrs,1160.1,eu-west-1,T-943
U9051,ACCT-010,2026-03-22 12:00:00+00:00,SaaS,Monitoring-App,2408,seconds,"""₹ 240.8""",eu-west-1,T-181
U9052,Acct-013,2026/03/18 25:05,Storage,s3-standard,10708,units,1070.8,ap-south-1,NULL
U9053,ACCT-010,2026/03/27 19:00,Database,AURORA-DB,19789,seconds,"""₹ 1,978.9""",us-east-1,NULL
U9054, acct-011 ,2026/03/12 09:00,Networking,VPN-Gateway,19334,units,1933.4,ap-south 1,T-447
U9054,ACCT-011,2026/03/12 09:00,Networking,VPN-GATEWAY,19334,seconds,1933.4,ap-south-1,T-447
U9055,ACCT-012,2026/03/20 08:00,Database,RDS-MultiAZ,2129,hrs,"""₹ 212.9""",ap-south-1,T-406
U9056,acct-009,2026/03/16 16:00,Storage,s3-standard,7619,GB,"""₹ 761.9""",ap-south 1,NULL
U9057,Acct-013,2026-03-16 17:00:00+00:00,SaaS,Email-API,18792,GB,1879.2,us-east-1,NULL
U9057,ACCT-013,2026-03-16 17:00:00+00:00,SaaS,EMAIL-API,18792,seconds,1879.2,us-east-1,NULL
U9058,ACCT-010,2026/03/11 01:00,SaaS,Email-API,6860,sec,686.0,global,T-189
U9059,acct-009,2026/03/12 00:00,SaaS,Auth-Service,12115,hrs,1211.5,global,T-889
U9060,Acct-013,2026/03/27 05:00,Database,Aurora-DB,9308,sec,930.8,global,T-397
U9060,ACCT-013,2026/03/27 05:00,Database,AURORA-DB,9308,seconds,930.8,global,T-397
U9061,acct-009,2026/03/21 03:00,Storage,s3-standard,"""1,910""",sec,191.0,global,T-242
U9062,ACCT-012,2026/03/27 09:00,Compute,VM-STD-4,10194,hrs,"""₹ 1,019.4""",eu-west-1,NULL
U9063,ACCT-010,2026-03-11 07:00:00+00:00,Networking,VPN-Gateway,11249,units,"""₹ 1,124.9""",us-east-1,NULL
U9064,ACCT-012,2026-03-26 18:00:00+00:00,Database,NoSQL-Tbl,16658,hrs,1665.8,global,NULL
U9065,ACCT-012,2026/03/20 16:00,Networking,DataTransfer,7847,GB,784.7,us-east 1,NULL
U9066,ACCT-012,2026/03/14 06:00,Compute,VM-std_4,11259,GB,1125.9,ap-south 1,NULL
U9067,ACCT-012,2026/03/18 13:00,Storage,S3-Standard,"""19,463""",hrs,1946.3,us-east 1,NULL
U9068, acct-011 ,2026/03/23 19:00,SaaS,Auth-Service,248,units,24.8,ap-south-1,NULL
U9069,ACCT-012,2026/03/20 00:00,Database,AURORA-DB,7474,GB,747.4,eu-west-1,NULL
U9070,ACCT-012,2026/03/13 25:05,SaaS,Email-API,13038,GB,1303.8,us-east 1,T-963
U9071,ACCT-010,2026/03/15 06:00,SaaS,Auth-Service,2959,seconds,295.9,global,NULL
U9071,ACCT-010,2026/03/15 06:00,SaaS,AUTH-SERVICE,2959,seconds,295.9,global,NULL
U9072,acct-009,2026-03-17 05:00:00+00:00,Database,RDS-MultiAZ,9721,min,972.1,us-east-1,T-972
U9073,acct-009,2026-03-22 07:00:00+00:00,Compute,compute-v2,18157,units,"""₹ 1,815.7""",eu-west-1,NULL
U9074,acct-009,2026/03/21 20:00,Database,RDS-MultiAZ,14941,min,1494.1,ap-south-1,NULL
U9075,ACCT-010,2026/03/16 14:00,SaaS,Monitoring-App,16867,GB,1686.7,ap-south-1,NULL
U9076, acct-011 ,2026/03/15 12:00,Compute,VM-STD-4,5013,seconds,501.3,global,T-154
U9077,Acct-013,2026/03/14 16:00,Database,AURORA-DB,12919,sec,1291.9,us-east-1,T-486
U9078, acct-011 ,2026/03/26 14:00,Storage,S3-Standard,4988,seconds,498.8,global,T-153
U9079, acct-011 ,2026/03/23 09:00,Compute,VM-std_4,2703,units,270.3,us-east 1,T-159
U9080,acct-009,2026-03-22 23:00:00+00:00,Compute,GPU-inst,4733,min,473.3,ap-south-1,T-369
U9081, acct-011 ,2026/03/15 07:00,Compute,GPU-inst,"""5,496""",hrs,"""₹ 549.6""",us-east-1,T-452
U9082,ACCT-010,2026/03/28 01:00,SaaS,Auth-Service,"""19,655""",units,1965.5,global,NULL
U9083, acct-011 ,2026/03/19 21:00,Networking,LoadBalancer,"""13,604""",seconds,1360.4,global,NULL
U9084,Acct-013,2026/03/15 14:00,Networking,DataTransfer,12230,units,1223.0,ap-south-1,NULL
U9085,ACCT-012,2026/03/17 21:00,SaaS,Monitoring-App,3991,GB,399.1,ap-south-1,NULL
U9086,acct-009,2026/03/16 25:05,Database,NoSQL-Tbl,2398,GB,239.8,ap-south 1,NULL
U9087,ACCT-010,2026/03/19 20:00,Compute,VM-STD-4,11229,units,1122.9,eu-west-1,NULL
U9088,ACCT-012,2026/03/18 00:00,Storage,s3-standard,7888,seconds,788.8,us-east-1,T-456
U9088,ACCT-012,2026/03/18 00:00,Storage,S3-STANDARD,7888,seconds,788.8,us-east-1,T-456
U9089, acct-011 ,2026/03/30 25:05,Database,NoSQL-Tbl,14953,seconds,"""₹ 1,495.3""",us-east 1,NULL
U9090,ACCT-012,2026/03/25 01:00,Storage,s3-standard,3966,sec,396.6,eu-west-1,T-267
U9091,acct-009,2026/03/21 13:00,Storage,s3-standard,11209,seconds,1120.9,us-east-1,T-765
U9092,acct-009,2026-03-27 15:00:00+00:00,Storage,S3-Standard,8681,sec,868.1,global,NULL
U9093,Acct-013,2026/03/24 06:00,Storage,S3-Standard,10908,GB,"""₹ 1,090.8""",eu-west-1,T-160
U9094, acct-011 ,2026-03-17 23:00:00+00:00,Storage,S3-Standard,"""3,332""",seconds,333.2,ap-south 1,T-745
U9095,ACCT-012,2026/03/17 11:00,Storage,S3-Standard,15750,units,1575.0,ap-south-1,NULL
U9096,Acct-013,2026-03-27 12:00:00+00:00,Storage,ebs-vol,15333,GB,"""₹ 1,533.3""",ap-south 1,NULL
U9097,ACCT-012,2026/03/25 05:00,SaaS,Email-API,721,sec,"""₹ 72.1""",us-east 1,NULL
U9098,Acct-013,2026/03/26 09:00,Compute,VM-STD-4,6435,hrs,643.5,eu-west-1,T-294
U9099,ACCT-010,2026/03/26 25:05,Storage,Cold-Archive,2821,min,282.1,ap-south-1,NULL
U9100, acct-011 ,2026/03/24 16:00,Networking,LoadBalancer,4144,min,414.4,global,NULL
U9100,ACCT-011,2026/03/24 16:00,Networking,LOADBALANCER,4144,seconds,414.4,global,NULL
U9101,ACCT-012,2026-03-12 09:00:00+00:00,Networking,LoadBalancer,3157,units,"""₹ 315.7""",us-east-1,NULL
U9102,Acct-013,2026/03/29 16:00,Database,NoSQL-Tbl,15205,hrs,1520.5,ap-south 1,NULL
U9103,ACCT-010,2026/03/11 09:00,Storage,S3-Standard,16496,units,"""₹ 1,649.6""",global,T-130
U9104,ACCT-010,2026-03-14 11:00:00+00:00,Networking,DataTransfer,4367,units,436.7,us-east-1,NULL
U9105,acct-009,2026/03/15 12:00,Storage,Cold-Archive,4293,hrs,429.3,us-east-1,NULL
U9106,ACCT-012,2026-03-10 16:00:00+00:00,Database,NoSQL-Tbl,11480,units,1148.0,global,T-905
U9107,ACCT-010,2026/03/29 19:00,Networking,VPN-Gateway,14156,sec,1415.6,us-east-1,NULL
U9108, acct-011 ,2026/03/22 13:00,Storage,ebs-vol,1366,GB,136.6,eu-west-1,NULL
U9109,Acct-013,2026/03/27 21:00,Storage,s3-standard,6027,sec,602.7,ap-south 1,NULL
U9110,ACCT-010,2026/03/24 22:00,SaaS,Email-API,8995,min,"""₹ 899.5""",ap-south 1,T-579
U9111, acct-011 ,2026/03/11 12:00,Networking,LoadBalancer,15917,GB,1591.7,us-east-1,NULL
U9112,ACCT-010,2026-03-15 05:00:00+00:00,Database,RDS-MultiAZ,6535,units,"""₹ 653.5""",us-east-1,T-512
U9113,ACCT-010,2026/03/30 10:00,Networking,VPN-Gateway,6326,GB,632.6,ap-south 1,NULL
U9114,ACCT-012,2026/03/22 11:00,SaaS,Monitoring-App,5640,seconds,"""₹ 564.0""",us-east-1,T-908
U9115, acct-011 ,2026/03/13 20:00,Compute,compute-v2,15834,GB,1583.4,us-east 1,NULL
U9116,acct-009,2026/03/11 03:00,Storage,S3-Standard,2415,GB,"""₹ 241.5""",ap-south-1,NULL
U9117, acct-011 ,2026-03-13 22:00:00+00:00,Networking,LoadBalancer,"""591""",hrs,"""₹ 59.1""",us-east-1,T-102
U9118,acct-009,2026/03/22 14:00,Compute,VM-STD-4,17401,GB,"""₹ 1,740.1""",ap-south-1,NULL
U9119,acct-009,2026/03/19 01:00,Compute,VM-STD-4,18673,min,1867.3,us-east-1,NULL
U9120,acct-009,2026/03/14 06:00,Storage,s3-standard,"""2,511""",hrs,251.1,eu-west-1,NULL
U9121,ACCT-010,2026/03/11 04:00,Compute,VM-STD-4,3518,GB,351.8,global,NULL
U9122,acct-009,2026-03-28 18:00:00+00:00,Storage,S3-Standard,5829,min,582.9,ap-south-1,T-311
U9123,Acct-013,2026/03/18 11:00,SaaS,Email-API,10976,units,1097.6,eu-west-1,T-546
U9124,ACCT-010,2026-03-22 23:00:00+00:00,Storage,ebs-vol,5398,seconds,539.8,ap-south 1,T-900
U9125,Acct-013,2026/03/26 12:00,SaaS,Email-API,"""12,773""",sec,1277.3,us-east-1,NULL
