USAGE_ID,ACCOUNT,DEPARTMENT,TS_SYNCHRONIZED,SERVICE,SKU,USAGE_SECONDS,COST_USD,REGION_CLEAN,SLA_STATUS,TICKET_ID
U9078,ACCT-011,Marketing,2026-03-26 14:00:00+00:00,Storage,S3-STANDARD,4988.0,498.8,global,NORMAL_OPERATIONS,T-XXX
U9080,ACCT-009,Data Science,2026-03-23 08:55:00+00:00,Compute,GPU-INST,283980.0,473.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9081,ACCT-011,Marketing,2026-03-15 07:00:00+00:00,Compute,GPU-INST,19785600.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9082,ACCT-010,Engineering,2026-03-28 01:00:00+00:00,Saas,AUTH-SERVICE,19655.0,1965.5,global,NORMAL_OPERATIONS,INTERNAL
U9084,ACCT-013,UNASSIGNED,2026-03-15 13:55:00+00:00,Networking,DATATRANSFER,12230.0,1223.0,ap-south-1,SLA_BREACH_ZONE,INTERNAL
U9085,ACCT-012,Product,2026-03-17 20:55:00+00:00,Saas,MONITORING-APP,3991.0,399.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9086,ACCT-009,Data Science,2026-03-17 21:00:00+00:00,Database,NOSQL-TBL,2398.0,239.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9087,ACCT-010,Engineering,2026-03-19 20:00:00+00:00,Compute,VM-STD-4,11229.0,1122.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9088,ACCT-012,Product,2026-03-18 00:00:00+00:00,Storage,S3-STANDARD,7888.0,788.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U9089,ACCT-011,Marketing,2026-03-18 00:00:00+00:00,Database,NOSQL-TBL,14953.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9090,ACCT-012,Product,2026-03-25 01:00:00+00:00,Storage,S3-STANDARD,3966.0,396.6,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9091,ACCT-009,Data Science,2026-03-21 13:00:00+00:00,Storage,S3-STANDARD,11209.0,1120.9,us-east-1,NORMAL_OPERATIONS,T-XXX
U9093,ACCT-013,UNASSIGNED,2026-03-24 06:00:00+00:00,Storage,S3-STANDARD,10908.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9094,ACCT-011,Marketing,2026-03-24 06:00:00+00:00,Storage,S3-STANDARD,3332.0,333.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9095,ACCT-012,Product,2026-03-17 10:55:00+00:00,Storage,S3-STANDARD,15750.0,1575.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9096,ACCT-013,UNASSIGNED,2026-03-17 11:00:00+00:00,Storage,EBS-VOL,15333.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9097,ACCT-012,Product,2026-03-25 05:00:00+00:00,Saas,EMAIL-API,721.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9098,ACCT-013,UNASSIGNED,2026-03-26 09:00:00+00:00,Compute,VM-STD-4,23166000.0,643.5,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9099,ACCT-010,Engineering,2026-03-26 08:55:00+00:00,Storage,COLD-ARCHIVE,169260.0,282.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9100,ACCT-011,Marketing,2026-03-24 16:00:00+00:00,Networking,LOADBALANCER,248640.0,414.4,global,NORMAL_OPERATIONS,INTERNAL
U9102,ACCT-013,UNASSIGNED,2026-03-29 16:00:00+00:00,Database,NOSQL-TBL,54738000.0,1520.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9103,ACCT-010,Engineering,2026-03-11 09:00:00+00:00,Storage,S3-STANDARD,16496.0,,global,NORMAL_OPERATIONS,T-XXX
U9104,ACCT-010,Engineering,2026-03-11 09:00:00+00:00,Networking,DATATRANSFER,4367.0,436.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9105,ACCT-009,Data Science,2026-03-15 12:00:00+00:00,Storage,COLD-ARCHIVE,15454800.0,429.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9106,ACCT-012,Product,2026-03-15 12:00:00+00:00,Database,NOSQL-TBL,11480.0,1148.0,global,NORMAL_OPERATIONS,T-XXX
U9107,ACCT-010,Engineering,2026-03-29 19:00:00+00:00,Networking,VPN-GATEWAY,14156.0,1415.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9108,ACCT-011,Marketing,2026-03-22 13:00:00+00:00,Storage,EBS-VOL,1366.0,136.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9109,ACCT-013,UNASSIGNED,2026-03-27 21:00:00+00:00,Storage,S3-STANDARD,6027.0,602.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9110,ACCT-010,Engineering,2026-03-24 22:00:00+00:00,Saas,EMAIL-API,539700.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9111,ACCT-011,Marketing,2026-03-11 12:00:00+00:00,Networking,LOADBALANCER,15917.0,1591.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9112,ACCT-010,Engineering,2026-03-11 12:00:00+00:00,Database,RDS-MULTIAZ,6535.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9113,ACCT-010,Engineering,2026-03-30 10:00:00+00:00,Networking,VPN-GATEWAY,6326.0,632.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9114,ACCT-012,Product,2026-03-22 11:00:00+00:00,Saas,MONITORING-APP,5640.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9115,ACCT-011,Marketing,2026-03-13 20:00:00+00:00,Compute,COMPUTE-V2,15834.0,1583.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9116,ACCT-009,Data Science,2026-03-11 02:55:00+00:00,Storage,S3-STANDARD,2415.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9117,ACCT-011,Marketing,2026-03-11 03:00:00+00:00,Networking,LOADBALANCER,2127600.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9118,ACCT-009,Data Science,2026-03-22 13:55:00+00:00,Compute,VM-STD-4,17401.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9119,ACCT-009,Data Science,2026-03-19 01:00:00+00:00,Compute,VM-STD-4,1120380.0,1867.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9120,ACCT-009,Data Science,2026-03-14 06:00:00+00:00,Storage,S3-STANDARD,9039600.0,251.1,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9123,ACCT-013,UNASSIGNED,2026-03-18 11:00:00+00:00,Saas,EMAIL-API,10976.0,1097.6,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9124,ACCT-010,Engineering,2026-03-18 11:00:00+00:00,Storage,EBS-VOL,5398.0,539.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9125,ACCT-013,UNASSIGNED,2026-03-26 12:00:00+00:00,Saas,EMAIL-API,12773.0,1277.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9126,ACCT-013,UNASSIGNED,2026-03-23 05:00:00+00:00,Saas,AUTH-SERVICE,723780.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9128,ACCT-013,UNASSIGNED,2026-03-26 15:55:00+00:00,Database,AURORA-DB,64634400.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9129,ACCT-010,Engineering,2026-03-27 10:00:00+00:00,Storage,COLD-ARCHIVE,15704.0,1570.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9130,ACCT-012,Product,2026-03-25 01:00:00+00:00,Networking,DATATRANSFER,7030.0,703.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U9131,ACCT-009,Data Science,2026-03-17 20:00:00+00:00,Storage,EBS-VOL,5452.0,545.2,global,NORMAL_OPERATIONS,INTERNAL
U9132,ACCT-012,Product,2026-03-17 20:00:00+00:00,Storage,EBS-VOL,44157600.0,1226.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U9133,ACCT-011,Marketing,2026-03-17 20:00:00+00:00,Database,RDS-MULTIAZ,570060.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9134,ACCT-010,Engineering,2026-03-17 20:00:00+00:00,Networking,VPN-GATEWAY,5970.0,597.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9135,ACCT-013,UNASSIGNED,2026-03-24 09:00:00+00:00,Database,AURORA-DB,666660.0,,global,NORMAL_OPERATIONS,INTERNAL
U9136,ACCT-013,UNASSIGNED,2026-03-24 22:00:00+00:00,Database,RDS-MULTIAZ,6613.0,661.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9137,ACCT-013,UNASSIGNED,2026-03-16 18:00:00+00:00,Storage,S3-STANDARD,19338.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9138,ACCT-009,Data Science,2026-03-17 21:00:00+00:00,Storage,S3-STANDARD,1563.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9139,ACCT-012,Product,2026-03-26 23:55:00+00:00,Networking,VPN-GATEWAY,444420.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9140,ACCT-009,Data Science,2026-03-14 21:55:00+00:00,Storage,EBS-VOL,18797.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9141,ACCT-011,Marketing,2026-03-18 00:55:00+00:00,Saas,AUTH-SERVICE,1110000.0,1850.0,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9142,ACCT-009,Data Science,2026-03-19 09:00:00+00:00,Storage,COLD-ARCHIVE,914640.0,1524.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9143,ACCT-010,Engineering,2026-03-19 09:00:00+00:00,Networking,DATATRANSFER,10576.0,1057.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9144,ACCT-011,Marketing,2026-03-18 09:00:00+00:00,Storage,S3-STANDARD,19344.0,1934.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9145,ACCT-011,Marketing,2026-03-11 06:00:00+00:00,Networking,VPN-GATEWAY,1142.0,114.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9146,ACCT-013,UNASSIGNED,2026-03-25 09:00:00+00:00,Storage,S3-STANDARD,952080.0,1586.8,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9147,ACCT-013,UNASSIGNED,2026-03-21 06:00:00+00:00,Saas,MONITORING-APP,36849600.0,1023.6,global,NORMAL_OPERATIONS,INTERNAL
U9148,ACCT-011,Marketing,2026-03-23 03:00:00+00:00,Saas,MONITORING-APP,18697.0,1869.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9149,ACCT-011,Marketing,2026-03-18 16:00:00+00:00,Compute,COMPUTE-V2,18662.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9150,ACCT-009,Data Science,2026-03-25 14:00:00+00:00,Compute,VM-STD-4,4855.0,485.5,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9151,ACCT-009,Data Science,2026-03-10 17:00:00+00:00,Compute,GPU-INST,39470400.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9152,ACCT-012,Product,2026-03-20 17:55:00+00:00,Saas,EMAIL-API,10588.0,1058.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9153,ACCT-011,Marketing,2026-03-20 17:55:00+00:00,Database,AURORA-DB,11634.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9154,ACCT-012,Product,2026-03-13 13:00:00+00:00,Storage,COLD-ARCHIVE,982140.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9155,ACCT-013,UNASSIGNED,2026-03-13 13:00:00+00:00,Database,NOSQL-TBL,13644.0,1364.4,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9156,ACCT-009,Data Science,2026-03-14 17:00:00+00:00,Database,NOSQL-TBL,9212.0,,global,NORMAL_OPERATIONS,INTERNAL
U9157,ACCT-011,Marketing,2026-03-17 01:00:00+00:00,Saas,AUTH-SERVICE,48384000.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9158,ACCT-012,Product,2026-03-10 19:55:00+00:00,Storage,S3-STANDARD,16556.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9159,ACCT-012,Product,2026-03-18 23:55:00+00:00,Networking,VPN-GATEWAY,8195.0,819.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9160,ACCT-012,Product,2026-03-19 00:00:00+00:00,Saas,AUTH-SERVICE,4119.0,411.9,global,NORMAL_OPERATIONS,INTERNAL
U9161,ACCT-011,Marketing,2026-03-25 08:55:00+00:00,Compute,COMPUTE-V2,10852.0,1085.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9162,ACCT-011,Marketing,2026-03-25 09:00:00+00:00,Saas,AUTH-SERVICE,19857.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9163,ACCT-013,UNASSIGNED,2026-03-25 09:00:00+00:00,Database,RDS-MULTIAZ,15394.0,1539.4,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9164,ACCT-011,Marketing,2026-03-25 08:55:00+00:00,Networking,VPN-GATEWAY,756360.0,1260.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9165,ACCT-011,Marketing,2026-03-20 14:00:00+00:00,Compute,VM-STD-4,1950.0,195.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9166,ACCT-009,Data Science,2026-03-20 14:00:00+00:00,Database,NOSQL-TBL,17760.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9167,ACCT-009,Data Science,2026-03-28 02:00:00+00:00,Saas,EMAIL-API,7222.0,722.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9168,ACCT-009,Data Science,2026-03-15 13:00:00+00:00,Database,AURORA-DB,3410.0,341.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U9169,ACCT-011,Marketing,2026-03-17 13:00:00+00:00,Compute,COMPUTE-V2,1178400.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9170,ACCT-012,Product,2026-03-23 10:00:00+00:00,Networking,DATATRANSFER,1235.0,123.5,global,NORMAL_OPERATIONS,INTERNAL
U9171,ACCT-013,UNASSIGNED,2026-03-23 09:55:00+00:00,Saas,MONITORING-APP,17479.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9172,ACCT-011,Marketing,2026-03-21 13:00:00+00:00,Networking,LOADBALANCER,1231.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9173,ACCT-013,UNASSIGNED,2026-03-21 12:55:00+00:00,Networking,DATATRANSFER,14642.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9174,ACCT-011,Marketing,2026-03-10 10:55:00+00:00,Database,RDS-MULTIAZ,9441.0,944.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9175,ACCT-009,Data Science,2026-03-12 20:00:00+00:00,Storage,S3-STANDARD,10839600.0,301.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9176,ACCT-009,Data Science,2026-03-30 16:00:00+00:00,Storage,S3-STANDARD,49028400.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9177,ACCT-009,Data Science,2026-03-30 16:00:00+00:00,Database,RDS-MULTIAZ,6059.0,605.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9178,ACCT-013,UNASSIGNED,2026-03-30 16:00:00+00:00,Storage,S3-STANDARD,35496000.0,,global,NORMAL_OPERATIONS,T-XXX
U9179,ACCT-009,Data Science,2026-03-22 00:00:00+00:00,Storage,S3-STANDARD,9092.0,909.2,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9180,ACCT-010,Engineering,2026-03-22 00:00:00+00:00,Saas,EMAIL-API,1100220.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9181,ACCT-012,Product,2026-03-25 03:00:00+00:00,Saas,EMAIL-API,18631.0,1863.1,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9182,ACCT-012,Product,2026-03-28 18:00:00+00:00,Storage,S3-STANDARD,17501.0,,global,NORMAL_OPERATIONS,INTERNAL
U9183,ACCT-010,Engineering,2026-03-22 23:55:00+00:00,Database,RDS-MULTIAZ,60616800.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9184,ACCT-013,UNASSIGNED,2026-03-23 19:00:00+00:00,Networking,DATATRANSFER,9900.0,990.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9185,ACCT-012,Product,2026-03-23 19:00:00+00:00,Storage,EBS-VOL,14707.0,1470.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9186,ACCT-012,Product,2026-03-23 18:55:00+00:00,Compute,VM-STD-4,10688.0,1068.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9187,ACCT-010,Engineering,2026-03-27 13:00:00+00:00,Networking,VPN-GATEWAY,17285.0,1728.5,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9188,ACCT-011,Marketing,2026-03-15 13:00:00+00:00,Compute,VM-STD-4,18991.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9189,ACCT-010,Engineering,2026-03-15 05:00:00+00:00,Storage,COLD-ARCHIVE,6381.0,638.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9190,ACCT-010,Engineering,2026-03-15 05:00:00+00:00,Saas,EMAIL-API,13524.0,1352.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9191,ACCT-012,Product,2026-03-22 03:00:00+00:00,Saas,AUTH-SERVICE,8869.0,886.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9192,ACCT-012,Product,2026-03-22 03:00:00+00:00,Networking,LOADBALANCER,19345.0,1934.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9193,ACCT-010,Engineering,2026-03-14 14:00:00+00:00,Database,AURORA-DB,18478.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9194,ACCT-011,Marketing,2026-03-20 05:00:00+00:00,Database,NOSQL-TBL,50043600.0,1390.1,global,NORMAL_OPERATIONS,T-XXX
U9195,ACCT-012,Product,2026-03-17 18:00:00+00:00,Saas,EMAIL-API,1170360.0,1950.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9196,ACCT-013,UNASSIGNED,2026-03-22 08:00:00+00:00,Storage,S3-STANDARD,1087020.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9197,ACCT-011,Marketing,2026-03-22 08:00:00+00:00,Storage,EBS-VOL,14937.0,1493.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9198,ACCT-009,Data Science,2026-03-27 19:00:00+00:00,Networking,VPN-GATEWAY,42300000.0,1175.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U9199,ACCT-009,Data Science,2026-03-10 18:00:00+00:00,Storage,EBS-VOL,15549.0,1554.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9200,ACCT-010,Engineering,2026-03-10 17:55:00+00:00,Database,AURORA-DB,27874800.0,774.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9201,ACCT-010,Engineering,2026-03-10 18:00:00+00:00,Networking,VPN-GATEWAY,1182420.0,1970.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9202,ACCT-011,Marketing,2026-03-15 08:00:00+00:00,Compute,VM-STD-4,6437.0,643.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9203,ACCT-010,Engineering,2026-03-19 00:55:00+00:00,Compute,COMPUTE-V2,14831.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9204,ACCT-012,Product,2026-03-19 00:55:00+00:00,Networking,DATATRANSFER,221.0,22.1,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9205,ACCT-011,Marketing,2026-03-19 01:00:00+00:00,Storage,S3-STANDARD,3396.0,339.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9206,ACCT-009,Data Science,2026-03-19 01:00:00+00:00,Storage,S3-STANDARD,65732400.0,,global,NORMAL_OPERATIONS,T-XXX
U9207,ACCT-009,Data Science,2026-03-19 01:00:00+00:00,Networking,LOADBALANCER,2427.0,242.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9208,ACCT-009,Data Science,2026-03-29 10:55:00+00:00,Compute,GPU-INST,11087.0,1108.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9209,ACCT-011,Marketing,2026-03-29 10:55:00+00:00,Networking,DATATRANSFER,13856.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9210,ACCT-013,UNASSIGNED,2026-03-19 02:55:00+00:00,Networking,VPN-GATEWAY,676080.0,1126.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9211,ACCT-010,Engineering,2026-03-10 03:00:00+00:00,Database,AURORA-DB,12560.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9212,ACCT-013,UNASSIGNED,2026-03-10 08:00:00+00:00,Storage,EBS-VOL,460560.0,767.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9213,ACCT-009,Data Science,2026-03-23 09:00:00+00:00,Saas,EMAIL-API,54921600.0,1525.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9214,ACCT-013,UNASSIGNED,2026-03-12 22:55:00+00:00,Database,RDS-MULTIAZ,5414400.0,150.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9215,ACCT-009,Data Science,2026-03-15 02:55:00+00:00,Saas,MONITORING-APP,474240.0,790.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9216,ACCT-010,Engineering,2026-03-11 00:00:00+00:00,Storage,EBS-VOL,13232.0,1323.2,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9217,ACCT-011,Marketing,2026-03-10 13:00:00+00:00,Database,AURORA-DB,4027.0,402.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9218,ACCT-012,Product,2026-03-30 14:00:00+00:00,Storage,COLD-ARCHIVE,81420.0,135.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9219,ACCT-012,Product,2026-03-16 16:00:00+00:00,Saas,EMAIL-API,8020800.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9220,ACCT-010,Engineering,2026-03-16 11:00:00+00:00,Database,AURORA-DB,9333.0,933.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9221,ACCT-011,Marketing,2026-03-19 20:00:00+00:00,Database,NOSQL-TBL,6377.0,637.7,global,NORMAL_OPERATIONS,INTERNAL
U9222,ACCT-012,Product,2026-03-23 15:00:00+00:00,Networking,LOADBALANCER,8118.0,811.8,global,NORMAL_OPERATIONS,INTERNAL
U9223,ACCT-009,Data Science,2026-03-12 07:00:00+00:00,Database,AURORA-DB,635640.0,1059.4,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9224,ACCT-012,Product,2026-03-18 13:00:00+00:00,Database,AURORA-DB,52927200.0,1470.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9225,ACCT-012,Product,2026-03-18 13:00:00+00:00,Networking,VPN-GATEWAY,280920.0,468.2,global,NORMAL_OPERATIONS,T-XXX
U9226,ACCT-010,Engineering,2026-03-23 01:55:00+00:00,Networking,LOADBALANCER,50954400.0,1415.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9227,ACCT-009,Data Science,2026-03-23 01:55:00+00:00,Database,AURORA-DB,10129.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9228,ACCT-010,Engineering,2026-03-23 22:55:00+00:00,Saas,EMAIL-API,2464.0,246.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9229,ACCT-011,Marketing,2026-03-29 11:00:00+00:00,Storage,S3-STANDARD,266700.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U9230,ACCT-009,Data Science,2026-03-20 22:00:00+00:00,Saas,MONITORING-APP,18410.0,1841.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9231,ACCT-013,UNASSIGNED,2026-03-20 22:00:00+00:00,Database,RDS-MULTIAZ,14088.0,1408.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U9232,ACCT-010,Engineering,2026-03-20 22:00:00+00:00,Saas,MONITORING-APP,1722.0,172.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U9233,ACCT-009,Data Science,2026-03-20 22:00:00+00:00,Storage,COLD-ARCHIVE,3003.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9234,ACCT-013,UNASSIGNED,2026-03-20 21:55:00+00:00,Networking,LOADBALANCER,17883.0,1788.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9235,ACCT-011,Marketing,2026-03-14 10:00:00+00:00,Networking,VPN-GATEWAY,8936.0,893.6,global,NORMAL_OPERATIONS,INTERNAL
U9236,ACCT-013,UNASSIGNED,2026-03-13 02:00:00+00:00,Storage,S3-STANDARD,3746.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9237,ACCT-011,Marketing,2026-03-12 20:00:00+00:00,Saas,EMAIL-API,63993600.0,1777.6,global,NORMAL_OPERATIONS,INTERNAL
U9238,ACCT-009,Data Science,2026-03-27 05:00:00+00:00,Compute,VM-STD-4,18717.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9239,ACCT-012,Product,2026-03-27 04:55:00+00:00,Compute,COMPUTE-V2,1510.0,151.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9241,ACCT-009,Data Science,2026-03-28 03:00:00+00:00,Networking,DATATRANSFER,855000.0,1425.0,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9242,ACCT-009,Data Science,2026-03-25 15:00:00+00:00,Networking,DATATRANSFER,528300.0,880.5,us-east-1,NORMAL_OPERATIONS,T-XXX
U9243,ACCT-012,Product,2026-03-27 14:00:00+00:00,Database,AURORA-DB,5261.0,526.1,us-east-1,NORMAL_OPERATIONS,T-XXX
U9244,ACCT-009,Data Science,2026-03-14 05:00:00+00:00,Networking,LOADBALANCER,781380.0,1302.3,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9245,ACCT-010,Engineering,2026-03-14 04:55:00+00:00,Database,AURORA-DB,1197.0,119.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9246,ACCT-013,UNASSIGNED,2026-03-13 09:00:00+00:00,Networking,DATATRANSFER,16576.0,1657.6,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9247,ACCT-012,Product,2026-03-12 18:00:00+00:00,Compute,COMPUTE-V2,6102000.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9248,ACCT-011,Marketing,2026-03-12 18:00:00+00:00,Saas,AUTH-SERVICE,6178.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9249,ACCT-010,Engineering,2026-03-12 18:00:00+00:00,Compute,VM-STD-4,1129080.0,1881.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U9250,ACCT-012,Product,2026-03-10 19:00:00+00:00,Database,AURORA-DB,333120.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U9253,ACCT-011,Marketing,2026-03-28 04:00:00+00:00,Compute,VM-STD-4,18558.0,1855.8,global,NORMAL_OPERATIONS,INTERNAL
U9255,ACCT-013,UNASSIGNED,2026-03-28 04:00:00+00:00,Storage,EBS-VOL,56160.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U9256,ACCT-009,Data Science,2026-03-20 01:55:00+00:00,Database,RDS-MULTIAZ,34891200.0,969.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U9257,ACCT-013,UNASSIGNED,2026-03-20 04:00:00+00:00,Storage,S3-STANDARD,10901.0,1090.1,eu-west-1,NORMAL_OPERATIONS,T-XXX
U9258,ACCT-010,Engineering,2026-03-16 07:00:00+00:00,Saas,EMAIL-API,11549.0,1154.9,eu-west-1,NORMAL_OPERATIONS,INTERNAL
